user,trace_no,time_slot,time_instant,poi_index,category,loglikeli
0,6,3,0,137,-,-8.260939
0,6,4,0,137,-,-8.486703
0,6,5,0,137,-,-8.698799
0,6,6,0,137,-,-8.925231
0,6,7,0,137,-,-9.152396
0,6,8,0,137,-,-9.381651
0,6,9,0,137,-,-9.605985
0,6,10,0,137,-,-9.835946
0,6,11,0,137,-,-10.068021
0,6,12,0,137,-,-10.284893
0,6,13,0,137,-,-10.509591
0,6,14,0,94,-,-14.735740
0,6,15,0,94,-,-14.840153
0,6,16,0,94,-,-14.941398
0,6,17,0,94,-,-15.046435
0,6,18,0,94,-,-15.149230
0,6,19,0,94,-,-15.254051
0,6,20,0,94,-,-15.357072
0,6,21,0,94,-,-15.461785
0,6,22,0,94,-,-15.567789
0,6,23,0,94,-,-15.673264
0,6,24,0,94,-,-15.780494
0,6,25,0,94,-,-15.887035
0,6,26,0,94,-,-15.992207
0,6,27,0,94,-,-16.100818
0,6,28,0,94,-,-16.207364
0,6,29,0,94,-,-16.314395
0,7,0,0,316,-,-4.469364
0,7,1,0,236,-,-7.032194
0,7,2,0,236,-,-7.341992
0,7,3,0,236,-,-7.647327
0,7,4,0,253,-,-14.913511
0,7,5,0,271,-,-17.678193
0,7,6,0,277,-,-21.115098
0,7,7,0,277,-,-21.271443
0,7,8,0,277,-,-21.438053
0,7,9,0,277,-,-21.614502
0,7,10,0,277,-,-21.802208
0,7,11,0,277,-,-21.987597
0,7,12,0,129,-,-27.131683
0,7,13,0,129,-,-27.577656
0,7,14,0,297,-,-32.018462
0,7,15,0,297,-,-32.222127
0,7,16,0,297,-,-32.427713
0,7,17,0,297,-,-32.623062
0,7,18,0,297,-,-32.810923
0,7,19,0,297,-,-32.998535
0,7,20,0,359,-,-39.109225
0,7,21,0,359,-,-39.652403
0,7,22,0,359,-,-40.146062
0,7,23,0,359,-,-40.628996
0,7,24,0,359,-,-41.156093
0,7,25,0,359,-,-41.611172
0,7,26,0,359,-,-42.103454
0,7,27,0,359,-,-42.595874
0,7,28,0,74,-,-44.956113
0,7,29,0,74,-,-45.335937
0,8,0,0,235,-,-4.457175
0,8,1,0,235,-,-4.670312
0,8,2,0,235,-,-4.905614
0,8,3,0,235,-,-5.163632
0,8,4,0,235,-,-5.416550
0,8,5,0,256,-,-8.783525
0,8,6,0,256,-,-9.083775
0,8,7,0,256,-,-9.401608
0,8,8,0,256,-,-9.723949
0,8,9,0,256,-,-10.046062
0,8,10,0,271,-,-13.898319
0,8,11,0,271,-,-14.426955
0,8,12,0,271,-,-15.031403
0,8,13,0,276,-,-19.199014
0,8,14,0,276,-,-19.454025
0,8,15,0,276,-,-19.688095
0,8,16,0,276,-,-20.011487
0,8,17,0,276,-,-20.232136
0,8,18,0,276,-,-20.610398
0,8,19,0,276,-,-20.876563
0,8,20,0,214,-,-24.665042
0,8,21,0,336,-,-28.568462
0,8,22,0,336,-,-28.938569
0,8,23,0,336,-,-29.334765
0,8,24,0,336,-,-29.722457
0,8,25,0,336,-,-30.110614
0,8,26,0,336,-,-30.537384
0,8,27,0,316,-,-34.700185
0,8,28,0,316,-,-35.289436
0,8,29,0,42,-,-37.111074
0,9,0,0,236,-,-3.109051
0,9,1,0,101,-,-7.189358
0,9,2,0,101,-,-7.365866
0,9,3,0,101,-,-7.541491
0,9,4,0,101,-,-7.721354
0,9,5,0,101,-,-7.935009
0,9,6,0,101,-,-8.158032
0,9,7,0,101,-,-8.348750
0,9,8,0,101,-,-8.557953
0,9,9,0,101,-,-8.752188
0,9,10,0,101,-,-8.931668
0,9,11,0,356,-,-12.772288
0,9,12,0,356,-,-13.000197
0,9,13,0,356,-,-13.217827
0,9,14,0,356,-,-13.446373
0,9,15,0,356,-,-13.669579
0,9,16,0,356,-,-13.911962
0,9,17,0,336,-,-19.931130
0,9,18,0,336,-,-20.313752
0,9,19,0,336,-,-20.733237
0,9,20,0,213,-,-26.122745
0,9,21,0,213,-,-26.233912
0,9,22,0,213,-,-26.333239
0,9,23,0,213,-,-26.419019
0,9,24,0,213,-,-26.532115
0,9,25,0,213,-,-26.621383
0,9,26,0,213,-,-26.736766
0,9,27,0,213,-,-26.871979
0,9,28,0,213,-,-27.004126
0,9,29,0,213,-,-27.119390
1,0,0,0,214,-,-3.810325
1,0,1,0,214,-,-4.158865
1,0,2,0,214,-,-4.499700
1,0,3,0,214,-,-4.820641
1,0,4,0,214,-,-5.158885
1,0,5,0,173,-,-8.979236
1,0,6,0,234,-,-12.821404
1,0,7,0,234,-,-13.321899
1,0,8,0,234,-,-13.756717
1,0,9,0,235,-,-16.996903
1,0,10,0,235,-,-17.543186
1,0,11,0,235,-,-18.083523
1,0,12,0,277,-,-21.540235
1,0,13,0,297,-,-27.263740
1,0,14,0,173,-,-29.664240
1,0,15,0,173,-,-30.757349
1,0,16,0,271,-,-33.625777
1,0,17,0,256,-,-36.499456
1,0,18,0,256,-,-37.101236
1,0,19,0,256,-,-37.663681
1,0,20,0,256,-,-38.259948
1,0,21,0,256,-,-38.865761
1,0,22,0,256,-,-39.470262
1,0,23,0,296,-,-44.534718
1,0,24,0,296,-,-44.886411
1,0,25,0,296,-,-45.251733
1,0,26,0,296,-,-45.607488
1,0,27,0,336,-,-49.895128
1,0,28,0,233,-,-53.320452
1,0,29,0,233,-,-53.560721
1,1,0,0,216,-,-4.659863
1,1,1,0,216,-,-4.956399
1,1,2,0,216,-,-5.274676
1,1,3,0,216,-,-5.602185
1,1,4,0,216,-,-5.920806
1,1,5,0,216,-,-6.236604
1,1,6,0,216,-,-6.553627
1,1,7,0,216,-,-6.864694
1,1,8,0,216,-,-7.156895
1,1,9,0,216,-,-7.469236
1,1,10,0,216,-,-7.792172
1,1,11,0,216,-,-8.105138
1,1,12,0,36,-,-14.775387
1,1,13,0,36,-,-15.232706
1,1,14,0,52,-,-19.268773
1,1,15,0,52,-,-19.647709
1,1,16,0,52,-,-20.042443
1,1,17,0,52,-,-20.430201
1,1,18,0,52,-,-20.814117
1,1,19,0,107,-,-29.619139
1,1,20,0,107,-,-29.993343
1,1,21,0,107,-,-30.359578
1,1,22,0,107,-,-30.723099
1,1,23,0,107,-,-31.080671
1,1,24,0,107,-,-31.445704
1,1,25,0,107,-,-31.806232
1,1,26,0,204,-,-37.237256
1,1,27,0,204,-,-37.957110
1,1,28,0,204,-,-38.683585
1,1,29,0,204,-,-39.428565
1,2,0,0,175,-,-3.365907
1,2,1,0,175,-,-3.638272
1,2,2,0,206,-,-7.573635
1,2,3,0,130,-,-10.560819
1,2,4,0,130,-,-11.267542
1,2,5,0,130,-,-11.959210
1,2,6,0,130,-,-12.654107
1,2,7,0,155,-,-17.194525
1,2,8,0,130,-,-20.941795
1,2,9,0,146,-,-25.732123
1,2,10,0,168,-,-31.881777
1,2,11,0,168,-,-32.573002
1,2,12,0,168,-,-33.214936
1,2,13,0,168,-,-33.873535
1,2,14,0,168,-,-34.545336
1,2,15,0,168,-,-35.204459
1,2,16,0,168,-,-35.876920
1,2,17,0,168,-,-36.573329
1,2,18,0,174,-,-42.429017
1,2,19,0,277,-,-47.589072
1,2,20,0,257,-,-53.974638
1,2,21,0,129,-,-56.944313
1,2,22,0,130,-,-60.851971
1,2,23,0,130,-,-61.555016
1,2,24,0,130,-,-62.245492
1,2,25,0,43,-,-65.460436
1,2,26,0,130,-,-68.411459
1,2,27,0,172,-,-76.686790
1,2,28,0,172,-,-77.411463
1,2,29,0,167,-,-82.106188
1,3,0,0,135,-,-3.833008
1,3,1,0,72,-,-6.552715
1,3,2,0,72,-,-7.082438
1,3,3,0,206,-,-10.363348
1,3,4,0,175,-,-13.728443
1,3,5,0,175,-,-14.005860
1,3,6,0,130,-,-17.643645
1,3,7,0,130,-,-18.327505
1,3,8,0,130,-,-19.042569
1,3,9,0,206,-,-22.415851
1,3,10,0,206,-,-22.957986
1,3,11,0,129,-,-27.154538
1,3,12,0,129,-,-27.946692
1,3,13,0,129,-,-28.733103
1,3,14,0,129,-,-29.536043
1,3,15,0,336,-,-33.309455
1,3,16,0,336,-,-34.905924
1,3,17,0,153,-,-39.810957
1,3,18,0,129,-,-43.878762
1,3,19,0,233,-,-47.816149
1,3,20,0,129,-,-51.759410
1,3,21,0,147,-,-55.901853
1,3,22,0,147,-,-56.959316
1,3,23,0,147,-,-58.006503
1,3,24,0,204,-,-62.085124
1,3,25,0,135,-,-65.295107
1,3,26,0,215,-,-71.750252
1,3,27,0,215,-,-72.210300
1,3,28,0,235,-,-75.947160
1,3,29,0,235,-,-76.464807
1,4,0,0,75,-,-4.841183
1,4,1,0,75,-,-5.866142
1,4,2,0,55,-,-9.434296
1,4,3,0,91,-,-12.789346
1,4,4,0,113,-,-16.436139
1,4,5,0,112,-,-20.734217
1,4,6,0,112,-,-21.372612
1,4,7,0,112,-,-22.002799
1,4,8,0,112,-,-22.703443
1,4,9,0,112,-,-23.297822
1,4,10,0,112,-,-23.883100
1,4,11,0,112,-,-24.514325
1,4,12,0,112,-,-25.110472
1,4,13,0,93,-,-29.148038
1,4,14,0,75,-,-32.239641
1,4,15,0,73,-,-35.990694
1,4,16,0,73,-,-36.354055
1,4,17,0,73,-,-36.714419
1,4,18,0,73,-,-37.100660
1,4,19,0,73,-,-37.512960
1,4,20,0,73,-,-37.889385
1,4,21,0,95,-,-44.623389
1,4,22,0,113,-,-48.156709
1,4,23,0,153,-,-50.828584
1,4,24,0,111,-,-53.843484
1,4,25,0,112,-,-58.379737
1,4,26,0,239,-,-62.570794
1,4,27,0,217,-,-66.119005
1,4,28,0,91,-,-69.385722
1,4,29,0,91,-,-70.032411
1,5,0,0,72,-,-3.374517
1,5,1,0,72,-,-3.896058
1,5,2,0,43,-,-7.018334
1,5,3,0,155,-,-11.739775
1,5,4,0,155,-,-12.172429
1,5,5,0,155,-,-12.559481
1,5,6,0,154,-,-16.672532
1,5,7,0,175,-,-20.300451
1,5,8,0,175,-,-20.595793
1,5,9,0,175,-,-20.913520
1,5,10,0,175,-,-21.190007
1,5,11,0,175,-,-21.470025
1,5,12,0,175,-,-21.763884
1,5,13,0,175,-,-22.055850
1,5,14,0,147,-,-26.274955
1,5,15,0,129,-,-30.083430
1,5,16,0,271,-,-33.529434
1,5,17,0,235,-,-36.553164
1,5,18,0,235,-,-37.113033
1,5,19,0,235,-,-37.632839
1,5,20,0,235,-,-38.184985
1,5,21,0,235,-,-38.747768
1,5,22,0,235,-,-39.306903
1,5,23,0,235,-,-39.874381
1,5,24,0,235,-,-40.405090
1,5,25,0,173,-,-43.911661
1,5,26,0,214,-,-47.315245
1,5,27,0,256,-,-50.732915
1,5,28,0,256,-,-51.275191
1,5,29,0,129,-,-54.485679
1,6,0,0,146,-,-3.842286
1,6,1,0,146,-,-4.206645
1,6,2,0,146,-,-4.550209
1,6,3,0,146,-,-4.892545
1,6,4,0,105,-,-9.646314
1,6,5,0,105,-,-9.738963
1,6,6,0,105,-,-9.826313
1,6,7,0,105,-,-9.918357
1,6,8,0,105,-,-10.005224
1,6,9,0,105,-,-10.092959
1,6,10,0,105,-,-10.180983
1,6,11,0,105,-,-10.265882
1,6,12,0,105,-,-10.351540
1,6,13,0,105,-,-10.439345
1,6,14,0,105,-,-10.523471
1,6,15,0,105,-,-10.608768
1,6,16,0,105,-,-10.694477
1,6,17,0,105,-,-10.780193
1,6,18,0,105,-,-10.868808
1,6,19,0,105,-,-10.951073
1,6,20,0,146,-,-15.005330
1,6,21,0,146,-,-15.359889
1,6,22,0,146,-,-15.731672
1,6,23,0,146,-,-16.061080
1,6,24,0,146,-,-16.415167
1,6,25,0,129,-,-20.656534
1,6,26,0,128,-,-25.539783
1,6,27,0,128,-,-26.876740
1,6,28,0,72,-,-29.664219
1,6,29,0,175,-,-33.005813
1,7,0,0,204,-,-4.891376
1,7,1,0,204,-,-5.589005
1,7,2,0,130,-,-8.270305
1,7,3,0,130,-,-8.962464
1,7,4,0,130,-,-9.669187
1,7,5,0,130,-,-10.360855
1,7,6,0,130,-,-11.055753
1,7,7,0,147,-,-14.252586
1,7,8,0,147,-,-15.267808
1,7,9,0,154,-,-18.094638
1,7,10,0,186,-,-20.918689
1,7,11,0,146,-,-25.806534
1,7,12,0,146,-,-26.129624
1,7,13,0,146,-,-26.456133
1,7,14,0,129,-,-30.697500
1,7,15,0,195,-,-35.980973
1,7,16,0,129,-,-40.145188
1,7,17,0,129,-,-40.923519
1,7,18,0,43,-,-45.096953
1,7,19,0,135,-,-48.288382
1,7,20,0,155,-,-52.925566
1,7,21,0,155,-,-53.306684
1,7,22,0,128,-,-58.372242
1,7,23,0,128,-,-59.718184
1,7,24,0,147,-,-62.049711
1,7,25,0,175,-,-65.542606
1,7,26,0,175,-,-65.819084
1,7,27,0,175,-,-66.098478
1,7,28,0,175,-,-66.383090
1,7,29,0,175,-,-66.676159
1,8,0,0,291,-,-6.352376
1,8,1,0,291,-,-6.716714
1,8,2,0,291,-,-7.085459
1,8,3,0,233,-,-10.481720
1,8,4,0,233,-,-10.724471
1,8,5,0,214,-,-14.550137
1,8,6,0,129,-,-18.186555
1,8,7,0,135,-,-22.351920
1,8,8,0,135,-,-22.923585
1,8,9,0,204,-,-27.234330
1,8,10,0,204,-,-27.946675
1,8,11,0,154,-,-31.780137
1,8,12,0,185,-,-36.753283
1,8,13,0,111,-,-41.466612
1,8,14,0,111,-,-42.340312
1,8,15,0,75,-,-45.877942
1,8,16,0,239,-,-49.331175
1,8,17,0,91,-,-52.590661
1,8,18,0,113,-,-56.247210
1,8,19,0,69,-,-60.568322
1,8,20,0,111,-,-64.293337
1,8,21,0,91,-,-67.962628
1,8,22,0,91,-,-68.615382
1,8,23,0,111,-,-72.054586
1,8,24,0,111,-,-72.961564
1,8,25,0,112,-,-77.497816
1,8,26,0,112,-,-78.097219
1,8,27,0,36,-,-83.670756
1,8,28,0,36,-,-84.110886
1,8,29,0,36,-,-84.600382
1,9,0,0,215,-,-4.639770
1,9,1,0,173,-,-8.174565
1,9,2,0,173,-,-9.261522
1,9,3,0,173,-,-10.311400
1,9,4,0,129,-,-12.931778
1,9,5,0,276,-,-17.753409
1,9,6,0,265,-,-22.228983
1,9,7,0,265,-,-22.302385
1,9,8,0,265,-,-22.403463
1,9,9,0,265,-,-22.482538
1,9,10,0,265,-,-22.574651
1,9,11,0,265,-,-22.662617
1,9,12,0,265,-,-22.748663
1,9,13,0,296,-,-26.649022
1,9,14,0,265,-,-30.820010
1,9,15,0,265,-,-30.920001
1,9,16,0,265,-,-31.002466
1,9,17,0,265,-,-31.120622
1,9,18,0,265,-,-31.199973
1,9,19,0,265,-,-31.283571
1,9,20,0,265,-,-31.366856
1,9,21,0,265,-,-31.449308
1,9,22,0,265,-,-31.528021
1,9,23,0,232,-,-35.897383
1,9,24,0,232,-,-36.306622
1,9,25,0,232,-,-36.710120
1,9,26,0,173,-,-40.164963
1,9,27,0,215,-,-44.130705
1,9,28,0,215,-,-44.576230
1,9,29,0,173,-,-48.025985
2,0,0,0,310,-,-5.256380
2,0,1,0,310,-,-6.256616
2,0,2,0,289,-,-9.560918
2,0,3,0,289,-,-10.170684
2,0,4,0,289,-,-10.793631
2,0,5,0,209,-,-15.136228
2,0,6,0,269,-,-18.589291
2,0,7,0,269,-,-19.449082
2,0,8,0,269,-,-20.257647
2,0,9,0,210,-,-23.523527
2,0,10,0,288,-,-27.710266
2,0,11,0,332,-,-33.300062
2,0,12,0,332,-,-33.976350
2,0,13,0,231,-,-37.581085
2,0,14,0,268,-,-42.330977
2,0,15,0,268,-,-43.353434
2,0,16,0,215,-,-47.758447
2,0,17,0,155,-,-53.566065
2,0,18,0,155,-,-53.871781
2,0,19,0,155,-,-54.234105
2,0,20,0,155,-,-54.541552
2,0,21,0,155,-,-54.858379
2,0,22,0,155,-,-55.161794
2,0,23,0,155,-,-55.502534
2,0,24,0,155,-,-55.847635
2,0,25,0,155,-,-56.174782
2,0,26,0,84,-,-60.378266
2,0,27,0,84,-,-61.323268
2,0,28,0,84,-,-62.268271
2,0,29,0,252,-,-64.253509
2,1,0,0,143,-,-4.123180
2,1,1,0,143,-,-4.419918
2,1,2,0,143,-,-4.716510
2,1,3,0,143,-,-5.027472
2,1,4,0,143,-,-5.334660
2,1,5,0,143,-,-5.644972
2,1,6,0,145,-,-8.762479
2,1,7,0,145,-,-9.074579
2,1,8,0,145,-,-9.384412
2,1,9,0,145,-,-9.691804
2,1,10,0,143,-,-12.674521
2,1,11,0,143,-,-12.981274
2,1,12,0,143,-,-13.279397
2,1,13,0,143,-,-13.585335
2,1,14,0,143,-,-13.899313
2,1,15,0,143,-,-14.204809
2,1,16,0,143,-,-14.517474
2,1,17,0,143,-,-14.830337
2,1,18,0,147,-,-20.969986
2,1,19,0,146,-,-25.148655
2,1,20,0,146,-,-25.689381
2,1,21,0,146,-,-26.254341
2,1,22,0,167,-,-30.416799
2,1,23,0,207,-,-34.268090
2,1,24,0,207,-,-35.516333
2,1,25,0,166,-,-38.900748
2,1,26,0,166,-,-39.822246
2,1,27,0,166,-,-40.753946
2,1,28,0,165,-,-44.086008
2,1,29,0,165,-,-44.812184
2,2,0,0,227,-,-4.850444
2,2,1,0,227,-,-5.957222
2,2,2,0,227,-,-7.075200
2,2,3,0,148,-,-10.513850
2,2,4,0,229,-,-15.560715
2,2,5,0,229,-,-16.177070
2,2,6,0,229,-,-16.800655
2,2,7,0,229,-,-17.425537
2,2,8,0,231,-,-22.810914
2,2,9,0,231,-,-23.683503
2,2,10,0,330,-,-30.012176
2,2,11,0,232,-,-35.206689
2,2,12,0,250,-,-39.297013
2,2,13,0,250,-,-40.034446
2,2,14,0,269,-,-43.506637
2,2,15,0,269,-,-44.341546
2,2,16,0,289,-,-47.710287
2,2,17,0,289,-,-48.346447
2,2,18,0,289,-,-48.968306
2,2,19,0,289,-,-49.573665
2,2,20,0,289,-,-50.208276
2,2,21,0,195,-,-52.849246
2,2,22,0,195,-,-53.346647
2,2,23,0,154,-,-60.094516
2,2,24,0,215,-,-66.578838
2,2,25,0,266,-,-70.981783
2,2,26,0,266,-,-71.459840
2,2,27,0,266,-,-71.945794
2,2,28,0,266,-,-72.407526
2,2,29,0,266,-,-72.874380
2,3,0,0,250,-,-4.225029
2,3,1,0,250,-,-4.991634
2,3,2,0,250,-,-5.751070
2,3,3,0,216,-,-11.956865
2,3,4,0,195,-,-15.669622
2,3,5,0,206,-,-22.757681
2,3,6,0,72,-,-25.464032
2,3,7,0,147,-,-28.869262
2,3,8,0,148,-,-31.892239
2,3,9,0,148,-,-32.932301
2,3,10,0,153,-,-39.431857
2,3,11,0,153,-,-39.952181
2,3,12,0,153,-,-40.442813
2,3,13,0,69,-,-46.488538
2,3,14,0,69,-,-46.957824
2,3,15,0,69,-,-47.360662
2,3,16,0,96,-,-51.273781
2,3,17,0,198,-,-58.832254
2,3,18,0,198,-,-59.014586
2,3,19,0,198,-,-59.161190
2,3,20,0,198,-,-59.309019
2,3,21,0,198,-,-59.500613
2,3,22,0,218,-,-63.692533
2,3,23,0,218,-,-64.654677
2,3,24,0,153,-,-68.109511
2,3,25,0,153,-,-68.626937
2,3,26,0,239,-,-73.087237
2,3,27,0,217,-,-76.811095
2,3,28,0,217,-,-77.304958
2,3,29,0,217,-,-77.865082
2,4,0,0,232,-,-4.931992
2,4,1,0,265,-,-9.258691
2,4,2,0,124,-,-16.870186
2,4,3,0,124,-,-17.023705
2,4,4,0,124,-,-17.175357
2,4,5,0,124,-,-17.336617
2,4,6,0,124,-,-17.495769
2,4,7,0,124,-,-17.661273
2,4,8,0,145,-,-23.497316
2,4,9,0,145,-,-23.804709
2,4,10,0,145,-,-24.112510
2,4,11,0,145,-,-24.421232
2,4,12,0,143,-,-27.403948
2,4,13,0,115,-,-35.943481
2,4,14,0,184,-,-40.942830
2,4,15,0,184,-,-41.260856
2,4,16,0,135,-,-45.890495
2,4,17,0,135,-,-46.682837
2,4,18,0,135,-,-47.340154
2,4,19,0,135,-,-48.149569
2,4,20,0,135,-,-48.898721
2,4,21,0,146,-,-54.158419
2,4,22,0,43,-,-59.047067
2,4,23,0,43,-,-59.569995
2,4,24,0,204,-,-63.717815
2,4,25,0,204,-,-64.308153
2,4,26,0,72,-,-67.266922
2,4,27,0,72,-,-67.769439
2,4,28,0,72,-,-68.282857
2,4,29,0,72,-,-68.842922
2,5,0,0,191,-,-4.255143
2,5,1,0,191,-,-5.161631
2,5,2,0,191,-,-6.034667
2,5,3,0,167,-,-10.030201
2,5,4,0,146,-,-14.152431
2,5,5,0,167,-,-18.314889
2,5,6,0,167,-,-19.078652
2,5,7,0,173,-,-23.910443
2,5,8,0,22,-,-30.346326
2,5,9,0,22,-,-30.531103
2,5,10,0,22,-,-30.716197
2,5,11,0,331,-,-35.909773
2,5,12,0,331,-,-36.676769
2,5,13,0,331,-,-37.485527
2,5,14,0,110,-,-42.231572
2,5,15,0,110,-,-42.556830
2,5,16,0,110,-,-42.836453
2,5,17,0,110,-,-43.154924
2,5,18,0,110,-,-43.449004
2,5,19,0,110,-,-43.733297
2,5,20,0,61,-,-47.957654
2,5,21,0,61,-,-48.511013
2,5,22,0,61,-,-49.061798
2,5,23,0,21,-,-52.609424
